id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1350285040761118723,1350285040761118723,2021-01-16 04:33:35 CET,2021-01-16,04:33:35,+0200,14115408,jonnajarian,Jon Najarian,,Did you miss today's 3@3 Livestream? We had some #UnusualActivity in $JETS $BWA $RRC  Learn more about UOA:  https://t.co/FQCsWDbhPk   https://t.co/yWugv7RruF,en,[],"['https://marketrebellion.com/uoa-landing/', 'https://www.pscp.tv/w/ctEETjYwOTU4MnwxbER4THBRWU1BWXhtdHPK2oUAsYeI8MAexzNEwc3dZaAyP6RfLz4mVVBzdBs=?t=6s']",[],1,7,29,['unusualactivity'],"['jets', 'bwa', 'rrc']",https://twitter.com/jonnajarian/status/1350285040761118723,False,,0,,,,,,,,[],,,,
1350263660980047873,1350263244959612928,2021-01-16 03:08:38 CET,2021-01-16,03:08:38,+0200,893431,mukund,Mukund Mohan,,List ranked by worst performing on top. Please let me know if I can add to this list. $HYLN $KNDI $NKLA $RIDE $FSR $LI $LAZR $BWA $AYRO $WKHS $FMC $IDRV $SOLO $XPEV $DRIV $MGA $NBAC $NIO $KARS $APTV $SQM $THCB $NIU $ALB $VLDR $LTHM $FUV $GP $CREE $PLL $TSLA $LAC $SBE $CIIC $BLNK,en,[],[],[],12,8,44,[],"['hyln', 'kndi', 'nkla', 'ride', 'fsr', 'li', 'lazr', 'bwa', 'ayro', 'wkhs', 'fmc', 'idrv', 'solo', 'xpev', 'driv', 'mga', 'nbac', 'nio', 'kars', 'aptv', 'sqm', 'thcb', 'niu', 'alb', 'vldr', 'lthm', 'fuv', 'gp', 'cree', 'pll', 'tsla', 'lac', 'sbe', 'ciic', 'blnk']",https://twitter.com/mukund/status/1350263660980047873,False,,0,,,,,,,,[],,,,
1350223857353949186,1350223857353949186,2021-01-16 00:30:28 CET,2021-01-16,00:30:28,+0200,2562443532,kluneaticracing,KR inc,,$bwa dip buy and a @petenajarian pump.  always bet on Pete,en,"[{'screen_name': 'petenajarian', 'name': 'pete najarian', 'id': '14292717'}]",[],[],0,0,0,[],['bwa'],https://twitter.com/KluneaticRacing/status/1350223857353949186,False,,0,,,,,,,,[],,,,
1350219051746947072,1350219051746947072,2021-01-16 00:11:22 CET,2021-01-16,00:11:22,+0200,817007725666242561,marketrebels,Market Rebellion,,Featured on today's 3@3 livestream with @jonnajarian:  $JETS $BWA $RRC  Watch the replay now!   https://t.co/Fm9F3OnJR3,en,"[{'screen_name': 'jonnajarian', 'name': 'jon najarian', 'id': '14115408'}]",['https://www.pscp.tv/w/1lDxLpQYMAYxm'],[],2,7,18,[],"['jets', 'bwa', 'rrc']",https://twitter.com/MarketRebels/status/1350219051746947072,False,,0,,,,,,,,[],,,,
1350208829720551428,1350208829720551428,2021-01-15 23:30:45 CET,2021-01-15,23:30:45,+0200,2193224916,trading_sunset,Philip Calrissian,,"BorgWarner $BWA settled -2.5% to $38.60. UOA: 10587 March $37.50 CALLS, as highlighted by Pete Najarian of  https://t.co/wQyU2sojtK @petenajarian  https://t.co/Cev3miFCq6",en,"[{'screen_name': 'petenajarian', 'name': 'pete najarian', 'id': '14292717'}]",['http://marketrebellion.com'],['https://pbs.twimg.com/media/ErznibNW4Ackp7k.jpg'],0,2,7,[],['bwa'],https://twitter.com/Trading_Sunset/status/1350208829720551428,False,,1,https://pbs.twimg.com/media/ErznibNW4Ackp7k.jpg,,,,,,,[],,,,
1350202428549955589,1350202428549955589,2021-01-15 23:05:19 CET,2021-01-15,23:05:19,+0200,819536263820836864,biotrader7,biotrader,,$bwa @petenajarian call just hit play on EV and hydrogen vehicles.  going higher,en,"[{'screen_name': 'petenajarian', 'name': 'pete najarian', 'id': '14292717'}]",[],[],0,0,0,[],['bwa'],https://twitter.com/biotrader7/status/1350202428549955589,False,,0,,,,,,,,[],,,,
1350199004227899392,1350199004227899392,2021-01-15 22:51:42 CET,2021-01-15,22:51:42,+0200,738550990698336261,stockbard,stockbard,,$MET $OUT $KEYS $BWA! $I $ATE $MR $MAIN $IM $TEN $ADS $OUT $A $BID,en,[],[],[],0,0,0,[],"['met', 'out', 'keys', 'bwa', 'i', 'ate', 'mr', 'main', 'im', 'ten', 'ads', 'out', 'a', 'bid']",https://twitter.com/stockbard/status/1350199004227899392,False,,0,,,,,,,,[],,,,
1350198219788062720,1350198219788062720,2021-01-15 22:48:35 CET,2021-01-15,22:48:35,+0200,348544213,teresatrades,TeresaTrades,,"$TSLA $AMC $ZM $AAPL $IMMR $FUBO $FB $NOW $PLTR $DVN $BWA $MU $HAS $MRNA Why we call it 500% Friday-445%, 444%, 260%, 160%, &amp; 136% gainers! Join  https://t.co/qaa1wnMB7f #BlackBoxStocks #trading #learntotrade #DayTrading #fintwit #StockMarket #money #OptionsTrading #swingtrading  https://t.co/gMRY7EawEa",en,[],['http://staygreen.blackboxstocks.com/SHt'],['https://pbs.twimg.com/media/ErzeF0SVEAAuQ2k.png'],0,0,3,"['blackboxstocks', 'trading', 'learntotrade', 'daytrading', 'fintwit', 'stockmarket', 'money', 'optionstrading', 'swingtrading']","['tsla', 'amc', 'zm', 'aapl', 'immr', 'fubo', 'fb', 'now', 'pltr', 'dvn', 'bwa', 'mu', 'has', 'mrna']",https://twitter.com/TeresaTrades/status/1350198219788062720,False,,1,https://pbs.twimg.com/media/ErzeF0SVEAAuQ2k.png,,,,,,,[],,,,
1350187286957334528,1350187286957334528,2021-01-15 22:05:09 CET,2021-01-15,22:05:09,+0200,2334614718,openoutcrier,Open Outcrier,,RECAP 1/15 Unusual Calls (2/2) $SLQT Feb 25 C $RXT Feb 20 C $BWA Mar 37.5 C $IAA Apr 60 C $DVN Jan22 21.5 C $JETS Mar 25/30 C 1x2 $RTX Jan 75 C $F Jan-22 10 C  Live Breaking trading news  https://t.co/yChRCoaR8v,in,[],['http://www.openoutcrier.com'],[],1,1,6,[],"['slqt', 'rxt', 'bwa', 'iaa', 'dvn', 'jets', 'rtx', 'f']",https://twitter.com/OpenOutcrier/status/1350187286957334528,False,,0,,,,,,,,[],,,,
1350184229976616960,1350184229976616960,2021-01-15 21:53:00 CET,2021-01-15,21:53:00,+0200,738550990698336261,stockbard,stockbard,,$IT $FLOW $ONE $SHOP $OUT $ADS $BWA! $HE $HUM $MS $HD $EEP! $IT $ATE $AT $ADS,en,[],[],[],0,0,0,[],"['it', 'flow', 'one', 'shop', 'out', 'ads', 'bwa', 'he', 'hum', 'ms', 'hd', 'eep', 'it', 'ate', 'at', 'ads']",https://twitter.com/stockbard/status/1350184229976616960,False,,0,,,,,,,,[],,,,
